term,estimate,std.error,statistic,p.value,nace2
(Intercept),4.464652061969775,0.17150102857752866,26.032800496887322,8.951547781268617e-118,23
ln_sales,-0.37048908653138446,0.015805202928672716,-23.440957272321292,1.348081017055171e-99,23
(Intercept),4.639323665074531,0.23734782361900209,19.54651866756408,4.458302901572964e-65,24
ln_sales,-0.39401812579462,0.022280940901089376,-17.68408827723049,8.468018102931759e-56,24
(Intercept),4.334264411340017,0.08457960464899676,51.2447939349812,0,25
ln_sales,-0.35869932689656686,0.007659664690128643,-46.82963829458996,0,25
(Intercept),3.377209297350584,0.17537530308390398,19.257040404000566,2.0467894461571788e-70,26
ln_sales,-0.2757663509055027,0.015895768516973816,-17.348412604966786,4.669783260452689e-59,26
(Intercept),4.583276050702055,0.23692884968790312,19.34452497760159,3.12012852894685e-66,27
ln_sales,-0.3610175995152377,0.02070017026070076,-17.440320295366316,3.4118737077707623e-56,27
(Intercept),4.629831953044501,0.13404460883277236,34.539486469168324,2.1368082571446048e-200,28
ln_sales,-0.3787166901378395,0.011818595277755327,-32.04413733082567,3.582948965994301e-178,28
(Intercept),3.5361441706738406,0.26938597490808047,13.126682530077666,6.620931787785606e-33,29
ln_sales,-0.24740923250709862,0.020644060817980737,-11.98452352415122,1.9736771719382822e-28,29
(Intercept),6.381911585033304,0.5224289360182371,12.215846299927234,1.2621330380587993e-24,30
ln_sales,-0.5352173766082458,0.048149679691347584,-11.115699627476928,1.3325771125293666e-21,30
(Intercept),4.6129676236585455,0.1476392714497411,31.24485496549526,3.9021704484790513e-165,31
ln_sales,-0.4129210592020466,0.014517338890069998,-28.443302338591035,2.0186237150179268e-142,31
(Intercept),5.269111809386162,0.14480532935985632,36.38755446832948,5.501976720196014e-206,32
ln_sales,-0.48303050460629093,0.014387255527446626,-33.57349869019923,6.836106332701734e-183,32
(Intercept),4.49161242312849,0.12904064132448026,34.80773481150072,5.710076797055214e-211,33
ln_sales,-0.4048304730529309,0.012422160124768473,-32.5893780942126,1.0534390265958421e-189,33
(Intercept),-17.265688152694246,13.9226364883915,-1.240116278773071,0.4320207906236088,34
ln_sales,1.3040312038759516,1.0492850533932434,1.2427806911562251,0.4313533020570386,34
(Intercept),9.684699161650574,0.08466380566879109,114.39007596159315,0,35
ln_sales,-0.7654409942619887,0.009258151085215122,-82.67752245741224,0,35
(Intercept),4.476792327490769,0.3994264845179983,11.208050795362428,3.2809862146985053e-22,36
ln_sales,-0.36438848469964363,0.035494037023866803,-10.26618878136129,1.4473250666201235e-19,36
(Intercept),4.865605904759283,0.45045693805512166,10.801489540302933,1.418182702264626e-19,37
ln_sales,-0.4447320276276914,0.04388642423914709,-10.133703880823044,5.9888167296373006e-18,37
(Intercept),6.129110619983196,0.2056906083993166,29.797717395460626,1.2920975373223867e-130,38
ln_sales,-0.4888470968775221,0.01826899691167299,-26.758288878201782,3.1402958358613346e-112,38
(Intercept),1.6243790807011542,0.5126281357248922,3.168727909177611,0.002105998500779749,39
ln_sales,-0.10810557193957342,0.04730627448202679,-2.285226920176229,0.02470319153730608,39
(Intercept),7.8994668253522535,0.05326491594631172,148.30525281058377,0,41
ln_sales,-0.6989679824703965,0.00509912217372562,-137.0761395112255,0,41
(Intercept),6.409236020501407,0.11892486394548311,53.89315411316757,0,42
ln_sales,-0.5388950361366263,0.010614875003303392,-50.76791163051095,0,42
(Intercept),6.086196502272886,0.04445337280880317,136.91191731277647,0,43
ln_sales,-0.5467512998876481,0.0043397208905170915,-125.98766457132707,0,43
(Intercept),5.9006297420231,0.04871768042794195,121.11885644372352,0,45
ln_sales,-0.5344213859956632,0.004771330672035601,-112.0067802317424,0,45
(Intercept),5.521066648913269,0.0401388105852292,137.54933363533652,0,46
ln_sales,-0.45421105378549753,0.0036155120262324467,-125.62841735553823,0,46
(Intercept),5.049831491703848,0.031225563385824467,161.72106902629434,0,47
ln_sales,-0.44746964596447875,0.0029901096582261926,-149.6499115788044,0,47
(Intercept),5.663091309858668,0.06970931864819442,81.23865531434728,0,49
ln_sales,-0.4981424840576728,0.006521415176365213,-76.38564185623868,0,49
(Intercept),6.53376811416898,0.6181791269033394,10.569376787111452,1.1400048579572786e-17,50
ln_sales,-0.58505511448483,0.058937626539737414,-9.926682644581375,2.6307979416955495e-16,50
(Intercept),5.275938231227452,0.566351051116089,9.315667766185546,2.107704140447577e-14,51
ln_sales,-0.38993174197841474,0.05031639759815575,-7.7495957698034195,2.498134639924598e-11,51
(Intercept),5.624415582160819,0.1251722611543824,44.93340241911818,1.0423e-319,52
ln_sales,-0.4657535814919202,0.011210023665823174,-41.54795702277574,4.091614518437563e-284,52
(Intercept),5.826206023987425,0.2922009506981692,19.93903856255978,2.8831979500147037e-63,53
ln_sales,-0.5171875101854347,0.028197564407415585,-18.34156676487354,4.7625059771498335e-56,53
(Intercept),6.704272567313508,0.10002362923250979,67.02688773398833,0,55
ln_sales,-0.6494343290360332,0.010219603665057591,-63.547897777733766,0,55
(Intercept),7.192920251040835,0.05373979850334473,133.84717567545684,0,56
ln_sales,-0.6854464286322973,0.0053485358203207295,-128.15590128948486,0,56
(Intercept),4.838923431771404,0.11819901553588834,40.93877947995412,1.6469384023423406e-264,58
ln_sales,-0.45748650842352157,0.012358772899088379,-37.017146617951624,2.679934239143337e-227,58
(Intercept),6.294430655360184,0.12615863281211662,49.89298405551245,0,59
ln_sales,-0.6192927797078487,0.013462826140183936,-46.00020629096437,9.724935181544e-312,59
(Intercept),5.337607932129755,0.2937237258923001,18.172205585077247,9.494029475814898e-51,60
ln_sales,-0.5230704242365005,0.03039456043063081,-17.209343278061176,4.675872615318027e-47,60
(Intercept),5.5599106577166495,0.2357711053714096,23.581815290546892,4.854371114815227e-89,61
ln_sales,-0.49441753579484654,0.022442492673324443,-22.030419837566452,1.5463599833024791e-80,61
(Intercept),5.878809570572271,0.05745723078221523,102.3162705640165,0,62
ln_sales,-0.557716665091438,0.005916329972370645,-94.2673359491414,0,62
(Intercept),5.657916798206577,0.11622487185327708,48.68077467402298,0,63
ln_sales,-0.5797281450423605,0.013007090606995354,-44.57016273343836,1.305458970816029e-303,63
(Intercept),7.923673474926461,0.12324289530394834,64.29314611105707,0,64
ln_sales,-0.7235085919843683,0.013840668645611058,-52.27410687371642,5.96286e-318,64
(Intercept),6.034019810632248,1.0295178821725943,5.861015058717232,1.4999657607152306e-5,65
ln_sales,-0.511469640417239,0.10211207693206627,-5.008904487933514,9.106970900579866e-5,65
(Intercept),6.107080875235054,0.07944103537210696,76.8756455228597,0,66
ln_sales,-0.6327602668840943,0.008868110929554286,-71.35231752405436,0,66
(Intercept),7.177925530800595,0.03288967801542717,218.2424992860596,0,68
ln_sales,-0.7079603356523034,0.00352435476864649,-200.87658085686755,0,68
(Intercept),4.315962647581664,0.0496498244280192,86.92805457628182,0,69
ln_sales,-0.4547595726552319,0.005564545244384775,-81.72448110007431,0,69
(Intercept),6.786133521426464,0.04771441312544663,142.22397545967812,0,70
ln_sales,-0.6869655255076699,0.005254168878199645,-130.746753945804,0,70
(Intercept),5.2726208965006185,0.05382639443803529,97.9560483578449,0,71
ln_sales,-0.5098977814564356,0.005526390744431316,-92.26596616792536,0,71
(Intercept),6.103242530605529,0.11806046317595678,51.69590535579455,0,72
ln_sales,-0.5945940169162232,0.012628678413273045,-47.08283776482031,2.707e-321,72
(Intercept),6.052306199819792,0.09906554615036157,61.09395682968938,0,73
ln_sales,-0.5858596116675673,0.010156447310285064,-57.683518042208384,0,73
(Intercept),5.402905462922698,0.08168400792500953,66.14398093544658,0,74
ln_sales,-0.5579149562112679,0.008968280482800186,-62.20980234519481,0,74
(Intercept),5.627271771705495,0.21101580108993714,26.66753741966031,9.60450854352376e-106,75
ln_sales,-0.5242601519131799,0.021569723881816577,-24.305371491339987,8.56640446611631e-93,75
(Intercept),1.1324804023148505,NA,NA,NA,76
ln_sales,-0.0671692911149072,NA,NA,NA,76
(Intercept),6.527178626421775,0.113806951800573,57.35307486189004,0,77
ln_sales,-0.6177577935506875,0.011744728524499821,-52.598729060618815,0,77
(Intercept),6.282587432230028,0.19214044524585128,32.697891504265066,7.007331509839023e-151,78
ln_sales,-0.542315758311906,0.01762452935212088,-30.770510092891953,6.21628900972551e-139,78
(Intercept),4.784069759993995,0.20027683380650063,23.887284760134413,9.084618370016833e-100,79
ln_sales,-0.5164554691419438,0.018747410274523577,-27.548096594641173,3.329441173110202e-124,79
(Intercept),7.2978205750596254,0.1333735296740627,54.71715859131859,0,80
ln_sales,-0.6504976005314197,0.012701302536858432,-51.21503079260682,0,80
(Intercept),5.999562342117311,0.08896982172975293,67.43367835827597,0,81
ln_sales,-0.5656897466538371,0.008930404700725012,-63.34424537422271,0,81
(Intercept),5.6895372084378195,0.07968734024284296,71.3982571271579,0,82
ln_sales,-0.5696161330790068,0.008410947773811819,-67.72318035935899,0,82
(Intercept),6.866285090314742,0.3693539664371024,18.589986068239522,1.6050704034514607e-42,84
ln_sales,-0.6579628447052694,0.03958038054347705,-16.623459291467157,3.0576013300694777e-37,84
(Intercept),5.2907599169789234,0.07311129922884554,72.36583090143598,0,85
ln_sales,-0.5621697044855992,0.00836714423687426,-67.18776306115295,0,85
(Intercept),5.131705691911966,0.053825170850236435,95.34025830016337,0,86
ln_sales,-0.5049611904778167,0.0056295351263536365,-89.69855932045499,0,86
(Intercept),6.755785915635763,0.43209479185769933,15.634962612233078,3.769590167313366e-33,87
ln_sales,-0.5979363933474752,0.0407462900899208,-14.674621714711241,1.1574156431645888e-30,87
(Intercept),6.470009082858036,0.2546748172460684,25.404981744255746,1.3137715111923401e-83,88
ln_sales,-0.6819691734043355,0.028515924838873666,-23.915379818741034,1.671361595507061e-77,88
(Intercept),7.964383325205303,0.956870404439121,8.323366767596607,9.257759789521995e-8,89
ln_sales,-0.6251082405489158,0.08822919993598378,-7.085049405440306,9.689409395129448e-7,89
(Intercept),4.805137435829083,0.11284526859787428,42.58164737905192,5.275958851721873e-295,90
ln_sales,-0.5246862055673794,0.012415033056644448,-42.262167420212435,1.1890309638784493e-291,90
(Intercept),4.738157595673317,0.3513785444416237,13.484481823449785,7.962728054992638e-30,91
ln_sales,-0.4275363090689396,0.03435507463675307,-12.44463339373919,1.216967099120145e-26,91
(Intercept),6.526383770976167,0.3313131381514763,19.6985359753295,2.3674391950920143e-51,92
ln_sales,-0.6240888743291405,0.03443082779815299,-18.125874811601804,2.8576695711951625e-46,92
(Intercept),6.043731558731249,0.10438308180374282,57.89953174686342,0,93
ln_sales,-0.6211953867388489,0.011190729405885934,-55.50982104992385,0,93
(Intercept),5.771233547801349,0.27084750983944905,21.308054673356153,1.2141242669386547e-61,94
ln_sales,-0.6090544582667727,0.030269498521402968,-20.121062059753726,2.7817434334083697e-57,94
(Intercept),4.152451794459018,0.14879332715167473,27.90751355553837,2.875365431697293e-136,95
ln_sales,-0.4173219186839856,0.015784555578523846,-26.438623286409506,5.819003312706883e-125,95
(Intercept),5.909192688710714,0.09304107387263445,63.511656118671965,0,96
ln_sales,-0.6320144124388317,0.010456646430267,-60.44140601421232,0,96
(Intercept),-4.391926054738796,NA,NA,NA,98
ln_sales,0.49256561878339217,NA,NA,NA,98
(Intercept),8.142594869702135,1.011240676589952,8.052083997609875,1.5217516682594439e-7,99
ln_sales,-0.6603341617107141,0.09630331851220918,-6.856816274996776,1.527659820997112e-6,99
