r.squared,adj.r.squared,sigma,statistic,p.value,df,logLik,AIC,BIC,deviance,df.residual,nobs,nace2
0.6218342783596953,0.6214522927822809,96110.15664715062,1627.8998871337324,0,5,-63890.68592934433,127795.37185868865,127840.9303383879,45723952943162.17,4950,4956,81
0.2923496688460743,0.29182290814103196,1568190.145611757,554.9952113883604,0,5,-105443.02672270218,210900.05344540437,210947.74647374166,16518582975376112,6717,6723,82
0.637604642995665,0.6283598634802483,70165.51306830434,68.9691562608267,2.4094341908729705e-41,5,-2537.6197917509526,5089.239583501905,5112.397457383714,964947047931.1238,196,202,84
0.3938222791685731,0.3933906516259702,20347.565190754198,912.4123006463186,0,5,-79692.09455254475,159398.1891050895,159446.19270723464,2907272379346.1675,7022,7028,85
0.3303542889300215,0.3301302072438115,27106.918507221908,1474.2583140882832,0,5,-173789.66433639117,347593.32867278234,347646.6150023166,10979157932562.03,14942,14948,86
0.21096419868319202,0.18928739095470837,48847.23417117023,9.732253998174327,2.9656689837373058e-8,5,-2293.4446992887397,4600.889398577479,4623.544492317289,434261516083.51154,182,188,87
0.5394785460056478,0.5352380169633425,8604.430722784495,127.21963241463197,5.0390631573214954e-89,5,-5749.938610749361,11513.877221498722,11544.033910589289,40201671838.31636,543,549,88
0.7771030546070877,0.7286471969129764,39368.423049757504,16.037339788983363,7.73008772583716e-7,5,-344.6289545861642,703.2579091723284,712.8289799822337,35647072868.76759,23,29,89
0.06610848125231711,0.06465336825956602,31062.15643638872,45.43185414579222,1.8264582658420613e-45,5,-37814.026435838605,75642.05287167721,75684.58195013391,3096227917994.1006,3209,3215,90
0.3916859408285242,0.38003241479075656,63241.55464515298,33.61093797354682,1.913155005261445e-26,5,-3327.4317722790024,6668.863544558005,6693.974285166807,1043867995057.2622,261,267,91
0.9994754414211551,0.9994690754189847,34367.09760927361,157002.05791020257,0,5,-4956.043924394684,9926.087848789368,9954.336218817041,486612128011.16,412,418,92
0.15029945297790032,0.14895965394443733,124559.8258141517,112.1805951669056,1.9768010784631262e-109,5,-41779.248937084725,83572.49787416945,83614.94372260934,49198541305927.09,3171,3177,93
0.04636215623666997,0.03532468119311283,14616.232518537503,4.2004313535216635,9.728662043950932e-4,5,-4818.845286810624,9651.690573621248,9680.266105993884,92289997311.53175,432,438,94
0.5469937426824996,0.5456957304838821,21139.04136809751,421.4087843435568,7.029927736651335e-297,5,-19919.549692108452,39853.099384216905,39891.3749805429,779769077083.9305,1745,1751,95
0.9160074811578738,0.9159149580042694,18760.205997084715,9900.305442180103,0,5,-51166.570259811146,102347.14051962229,102392.09300066857,1597479848571.809,4539,4545,96
1,NA,NA,NA,NA,4,Inf,-Inf,-Inf,0,0,5,98
0.639189573241596,0.5571872035237768,33623.531019288705,7.794769534601632,2.3827388958624215e-4,5,-328.197490140446,670.394980280892,679.7204118521184,24871920440.511536,22,28,99
