r.squared,adj.r.squared,sigma,statistic,p.value,df,logLik,AIC,BIC,deviance,df.residual,nobs,nace2
0.004920764112254868,0.004577846186867962,0.2960412772742197,14.349684714506493,4.8071355728966186e-14,5,-2924.415773605281,5862.831547210562,5915.9121123457735,1271.575112767847,14509,14515,56
0.0028259686712327277,9.185967673904782e-4,0.3098338404920021,1.4816033860727038,0.1924324830915986,5,-644.7114127586902,1303.4228255173805,1344.5193326946664,250.9361807784571,2614,2620,58
0.0012548227929784655,-7.767988042692853e-4,0.3160678575617823,0.6176459212081358,0.6863940360196971,5,-655.229754532344,1324.459509064688,1365.126298337262,245.55147305472258,2458,2464,59
0.008791094943000113,-0.0026812303470116206,0.3608510929649246,0.7662871057756806,0.5744710019466146,5,-172.02536791113084,358.0507358222617,386.6262681948968,56.25223687899965,432,438,60
0.009100389783138162,0.0025468209324976954,0.2355820952727568,1.3886158809865232,0.2262718877225743,5,23.400930798034818,-32.801861596069635,-0.3502357062631063,41.95718625150531,756,762,61
0.0013539908828639365,9.004319723737719e-4,0.3219642232474801,2.9852591395477495,0.010717554908154464,5,-3143.1440802566603,6300.288160513321,6351.437253327976,1141.2035202143475,11009,11015,62
0.001591656460698514,-1.2795832321343958e-4,0.3462608542898436,0.9255889607308557,0.4631191616966923,5,-1039.5116949773499,2093.0233899546997,2134.852342564166,348.05976945688434,2903,2909,63
0.0021631758074413324,-3.9144995854067943e-4,0.2946792997343053,0.8467681788255309,0.51644946432581,5,-383.0572888794978,780.1145777589956,819.1759036846073,169.59049256828177,1953,1959,64
0.19314669694932643,0.009770946255991508,0.38811091317646296,1.0532837423653236,0.4122706271584185,5,-9.853014732113701,33.7060294642274,43.03146103545383,3.313861780386695,22,28,65
0.0024146919058923846,0.0014884288528802525,0.30753112413489686,2.6069180866492547,0.0231691464970197,5,-1289.5420797816118,2593.0841595632237,2639.2315627913854,509.288487598361,5385,5391,66
6.302445190238816e-4,4.650758158407653e-4,0.27216736872165725,3.8157623501129536,0.0018622789485244122,5,-3555.4719449790223,7124.943889958045,7183.166732537132,2240.993292285124,30253,30259,68
0.0010886286005108256,7.170927188626663e-4,0.28075473768888043,2.9300766205442184,0.011996669044328492,5,-1996.391187744177,4006.782375488354,4059.3289957181187,1059.620583223272,13443,13449,69
0.0010199555907329737,6.995231926033574e-4,0.3256601771342517,3.1830601296439887,0.007109596328363203,5,-4629.005168088548,9272.010336177096,9325.592826704184,1653.1783405376968,15588,15594,70
0.003719638986451894,0.003350673590920672,0.28911004503782717,10.081267868212873,1.1928960493946091e-9,5,-2401.1190232405456,4816.238046481091,4868.814789921016,1128.4759295320966,13501,13507,71
0.0032076236367607576,0.0013133013707721242,0.3093736434399025,1.6932829721486995,0.13275278175243171,5,-644.9945099519479,1303.9890199038957,1345.1308002083688,251.81840685264143,2631,2637,72
0.0035764689940488586,0.0024295726646221816,0.33856701174890963,3.118389083899596,0.0081872746242593,5,-1458.185956916201,2930.371913832402,2975.017431700981,497.94238755528295,4344,4350,73
0.001782980462234674,9.215574215565292e-4,0.3323455481081132,2.0698081871958833,0.06609268753530714,5,-1837.6776858927005,3689.355371785401,3736.0146641611427,639.9679460341528,5794,5800,74
0.020253889568367985,0.013174799175075802,0.2198650812218029,2.861086445168119,0.014445396231318129,5,69.8832213508234,-125.76644270164681,-93.9289089823102,33.45173252694363,692,698,75
NA,NA,NA,NA,NA,1,Inf,-Inf,-Inf,0,0,2,76
0.0013276153121834972,-4.974438703599926e-4,0.28901454031278573,0.7274368551343326,0.602802392091912,5,-484.1411282181001,982.2822564362002,1023.697356457056,228.53645074540884,2736,2742,77
0.01101311002262673,0.006330406945082467,0.34242835441983455,2.3518702425185642,0.03897049689959695,5,-365.7664329994036,745.5328659988072,780.3082304114204,123.82357987367367,1056,1062,78
0.004492106451124579,8.53554208621321e-4,0.3043935635970526,1.234586217740868,0.2904191962770041,5,-312.3329371310131,638.6658742620263,675.2442445715023,126.75264405314006,1368,1374,79
0.01299538941329489,0.01067629963278105,0.3505660338581175,5.6036594712669165,3.885215567761794e-5,5,-788.1385924247281,1590.2771848494563,1629.9374588724882,261.52384583418296,2128,2134,80
0.0029242347822714065,0.0019170875446778979,0.3289432536910659,2.903482900134997,0.01272377160467674,5,-1518.829712805213,3051.659425610426,3097.2179053096693,535.6081375368815,4950,4956,81
0.0010274162648247385,2.838011213566194e-4,0.34522385149197765,1.3816505404030677,0.2277069461168809,5,-2386.193564067669,4786.387128135338,4834.080156472621,800.5287528108611,6717,6723,82
0.029441401672849903,0.004682253756341015,0.29195068976313426,1.189112071713055,0.31589709277353256,5,-34.883713799145596,83.76742759829119,106.92530148009962,16.706100229621292,196,202,84
0.0035526970420537737,0.0028431788827274485,0.33115599000713425,5.007196779046218,1.3953246961276859e-4,5,-2202.19386916561,4418.38773833122,4466.391340476369,770.0626423970236,7022,7028,85
0.002199205128987089,0.001865313817626113,0.26053728946050914,6.5865898696889715,3.939450527821063e-6,5,-1102.093840104796,2218.187680209592,2271.47400974383,1014.2581665978703,14942,14948,86
0.026122309115093695,-6.325725026234963e-4,0.2633153833066233,0.976356744475198,0.43358666509935795,5,-12.843803957555064,39.68760791511013,62.34270165491977,12.618968377636339,182,188,87
0.00958407662984027,4.642246651057613e-4,0.31672551091068785,1.0509026535629027,0.386871820982779,5,-144.7845836185898,303.5691672371796,333.7258563277463,54.47107174906848,543,549,88
NA,NA,0,NA,NA,5,Inf,-Inf,-Inf,0,23,29,89
0.004405902588044492,0.002854649709559065,0.3358924046298288,2.8402220225668033,0.014526889164405551,5,-1051.4340526915084,2116.868105383017,2159.3971838397188,362.0512773290197,3209,3215,90
0.00995306671679385,-0.009013349629627632,0.26492044845289187,0.524773185139517,0.7574531697666558,5,-21.15940692774755,56.3188138554951,81.42955446429684,18.31772228621363,261,267,91
