term,estimate,std.error,statistic,p.value,nace2
emp,-829.0902160098473,635.9714963875089,-1.30365939467304,0.1925245021238551,32
persexp_clean,2.891521264099662,0.13785869354554833,20.974529713966188,3.80741931917776e-87,32
liabilities,-0.12490152288382197,0.014028125910946068,-8.903649972685377,1.3428626090400325e-18,32
(Intercept),38348.40423118314,7256.995580872876,5.284336169675685,1.372602008098816e-7,33
tanass_clean,-0.5711445347444942,0.06169063851926788,-9.258204298957098,4.3909446184851954e-20,33
eszk,0.35617056897661015,0.0024679435716780866,144.31876525216936,0,33
emp,-17820.84705006467,669.9478551575485,-26.600349434470274,3.2064326433136967e-137,33
persexp_clean,4.42965184103567,0.07376491381317639,60.050932239338096,0,33
liabilities,1.062873989532362,0.02380018547825288,44.65822295811727,2.09227e-319,33
(Intercept),1192026.2576197584,NA,NA,NA,34
tanass_clean,5.6532150407984,NA,NA,NA,34
eszk,-4.657161156099237,NA,NA,NA,34
emp,NA,NA,NA,NA,34
persexp_clean,NA,NA,NA,NA,34
liabilities,NA,NA,NA,NA,34
(Intercept),494235.35325458454,549331.1767048102,0.8997038111313458,0.3684810860777171,35
