term,estimate,std.error,statistic,p.value,nace2
emp,5015.704448981877,499.27504645340105,10.045974627834738,3.225940373511559e-23,28
persexp_clean,-0.09501331746988469,0.08456481152848713,-1.1235561902467883,0.26133163462665127,28
liabilities,0.26425420079054107,0.008598651688388916,30.732050833896842,3.491909118323193e-171,28
(Intercept),-310490.27848058037,185583.86849312772,-1.67304562083788,0.09504393399960377,29
tanass_clean,0.06003085381781146,0.02018982649503293,2.973321926891257,0.0031112259932625248,29
eszk,0.02394865709092958,0.007019047366718305,3.4119526254353474,7.058845875271224e-4,29
emp,2840.6554496313247,2269.576024186583,1.2516238360640142,0.21138583083984855,29
persexp_clean,-0.20057372221563669,0.3353189027450262,-0.5981581132876107,0.5500486232378423,29
liabilities,-0.08037412091171664,0.0254869269365879,-3.1535430345011553,0.0017258134384144804,29
(Intercept),-6892.463853334209,7408.996401240156,-0.9302830613037567,0.3533404799173503,30
tanass_clean,-0.11818511261083538,0.010679731578874129,-11.066299910067086,1.552741608387413e-22,30
eszk,0.2014764455204466,0.009074075524801635,22.203523099379428,5.470054376706423e-56,30
emp,-2948.556596179397,219.0882436703143,-13.458305871566562,7.396289347432463e-30,30
persexp_clean,0.5515784435364384,0.03791894553292782,14.54624952736257,3.1916867215632674e-33,30
liabilities,-0.171415221039275,0.009057085662931709,-18.92609029202769,1.535597128914003e-46,30
(Intercept),1606.2962397185236,714.1324833364964,2.2492972623423477,0.0246168355762581,31
tanass_clean,-0.020882980875405122,0.008519912305874571,-2.451079321674013,0.014339575371911524,31
eszk,0.18120097672703095,0.005339578143091207,33.935448058098736,1.3090698176866213e-194,31
emp,664.6479574755431,68.93713939242394,9.641362599803301,1.796956151192114e-21,31
persexp_clean,-0.24450579064991843,0.016110928425447285,-15.17639357541434,5.566369749633794e-49,31
liabilities,-0.2662253185604768,0.007059692086232797,-37.71061333958835,1.4108290752184646e-228,31
(Intercept),-4013.9268152007,3388.4417053799293,-1.1845937348804523,0.23634206019963386,32
tanass_clean,-0.15265726226118995,0.005185805726480176,-29.437520476650178,1.5162620939076013e-154,32
eszk,0.21927610247491128,0.004112172163238715,53.323667825768055,0,32
emp,428.8702991087073,216.4836573461433,1.9810747119029477,0.047742214462274786,32
persexp_clean,-0.19504988952060195,0.04692687383825278,-4.156464591971298,3.391283081716008e-5,32
liabilities,-0.1027798281922785,0.004775151119451098,-21.523890159960633,3.6122459772280626e-91,32
(Intercept),8777.313916853458,2902.6696682429883,3.023876265660792,0.0025214007178692727,33
tanass_clean,0.04005232785841303,0.024675162503390014,1.623183954833546,0.10467837024840213,33
eszk,0.29428433980851787,9.871337068643497e-4,298.1200396279832,0,33
emp,-5676.508737661141,267.9672733432147,-21.183589573606707,1.2952559131117397e-91,33
persexp_clean,0.11264769659616514,0.029504658714469195,3.8179630439487946,1.3788554335215694e-4,33
liabilities,-0.1048976863805997,0.009519652549929264,-11.019066697069647,1.3536892782283265e-27,33
(Intercept),305363.7489922779,NA,NA,NA,34
tanass_clean,1.2191398114856775,NA,NA,NA,34
eszk,-1.1784918818527574,NA,NA,NA,34
emp,NA,NA,NA,NA,34
persexp_clean,NA,NA,NA,NA,34
liabilities,NA,NA,NA,NA,34
(Intercept),16666.75576592579,38870.94195451579,0.4287715946124519,0.6681760814227382,35
tanass_clean,-0.0015324802711446251,0.004830812154064474,-0.31723035843056957,0.7511309361986315,35
eszk,0.016194227321712718,0.004169288230562969,3.8841707327886157,1.0900258859479951e-4,35
emp,-8702.297646548885,962.8768605001403,-9.037809509752588,7.350993804700025e-19,35
persexp_clean,1.0456590122609102,0.07764299800221458,13.467524943216196,2.7078557491634495e-38,35
liabilities,0.029226552945430865,0.008479005970720441,3.4469315207885804,5.891102165834177e-4,35
(Intercept),16121.438279083237,9935.722785628379,1.6225732769439023,0.10618809425136418,36
tanass_clean,-0.052817823642330494,0.01679859528767823,-3.1441809709572777,0.0019077970039862984,36
eszk,0.08078479258967307,0.017712261482434374,4.560953025100102,8.670667934745436e-6,36
emp,-2629.383916242799,307.1653970724924,-8.560156649488265,2.445288046825365e-15,36
persexp_clean,0.27081493396451634,0.06684786697533657,4.05121279433543,7.182083022764756e-5,36
liabilities,-0.02149611484913648,0.019313369437598513,-1.113017328156561,0.266979478704023,36
(Intercept),699.635669743746,1718.6672296011664,0.4070803572056839,0.6845034288801706,37
tanass_clean,0.05954373203413575,0.03404292004059775,1.7490782800983906,0.08223170489658188,37
eszk,0.1622918373383829,0.026949282407963956,6.022120918901462,1.1760804922394229e-8,37
emp,-2287.79821618888,414.93013412250775,-5.513695024891611,1.4147436357283023e-7,37
persexp_clean,0.39930258476541414,0.07693472034348331,5.190147997973931,6.415764226590953e-7,37
liabilities,-0.16871285899463428,0.028379514164771507,-5.944881861440162,1.7304917542499045e-8,37
(Intercept),34237.90949907472,6114.946536855197,5.599052958635127,2.8153402033675105e-8,38
tanass_clean,-0.0021596324735735483,0.007769465292260656,-0.27796410593722687,0.7810999526980433,38
eszk,0.015395930632583241,0.004264835691858969,3.609970405652936,3.221164715119084e-4,38
