term,estimate,std.error,statistic,p.value,nace2
liabilities,1.7425382002937853e-9,5.385339037665197e-9,0.323570751647469,0.746329953295553,21
(Intercept),0.07610107389269281,0.005954252290165165,12.780962274371792,4.794498580757098e-36,22
tanass_clean,-5.25799896750009e-10,3.119900958764756e-9,-0.1685309577770013,0.866182224784346,22
eszk,-5.879409839497628e-10,1.7492833668019962e-9,-0.33610391266946327,0.7368269219402471,22
emp,-5.626699516858734e-4,3.0749097940027166e-4,-1.8298746609845304,0.06741390023856121,22
persexp_clean,8.699773379294657e-8,5.353995593484384e-8,1.6249123159312946,0.10433503909498261,22
liabilities,-2.2495407145057067e-9,3.749846757030893e-9,-0.5999020387400791,0.5486378576211117,22
(Intercept),0.07352166887525038,0.007116811761918423,10.330703035966168,3.922255994559342e-24,23
tanass_clean,1.314382917159077e-8,6.980245065340208e-9,1.8830039702839798,0.05991404357558698,23
eszk,-5.399844236062715e-9,6.5046659898040704e-9,-0.8301493488715422,0.4066006907565054,23
emp,-6.677015286508495e-4,4.6215026191067e-4,-1.444771503299312,0.14875344997535417,23
persexp_clean,6.850703501424762e-8,7.380046159171822e-8,0.9282738012296577,0.35343100601869726,23
liabilities,-3.932391854978893e-9,1.0248652262424405e-8,-0.38369843705172724,0.7012622112057738,23
(Intercept),0.08019589606261744,0.010563207210391189,7.592002548594096,1.053112249849729e-13,24
tanass_clean,-1.1126685502007442e-8,1.2426570839924428e-8,-0.8953946865421087,0.3708957957287984,24
eszk,8.487260823023089e-10,8.085744228098726e-9,0.10496573455204104,0.916434226960708,24
emp,-3.2558453490852515e-4,3.662493916373497e-4,-0.8889694900323827,0.37433663301441455,24
persexp_clean,4.863740263770934e-8,5.781189957714285e-8,0.8413043507212338,0.40047583545757115,24
liabilities,8.27864541331584e-9,4.049657892855907e-9,2.044282660992274,0.04131370279043291,24
(Intercept),0.08397434935485759,0.0036305006239134223,23.130239615367206,1.626686275258248e-113,25
